Cellid,x,y,gene,W,H,cX,cY,Aera
6079,4700,246,CHI3L1,5,6,4702.066666666667,248.46666666666667,15
8531,3054,339,CHI3L1,3,6,3054.818181818182,341.3636363636364,11
8920,4195,353,CHI3L1,9,8,4199.125,357.0833333333333,24
9108,4120,359,CHI3L1,4,10,4121.666666666667,363.0,18
9262,4468,364,CHI3L1,6,6,4470.785714285715,366.85714285714283,14
9414,4308,370,CHI3L1,20,17,4316.0,377.4938271604938,162
9453,3770,373,CHI3L1,15,11,3777.5833333333335,378.1111111111111,72
9515,3797,374,CHI3L1,6,6,3799.8695652173915,376.69565217391306,23
9736,3954,383,CHI3L1,29,26,3966.7649667405767,395.76274944567626,451
9756,5220,382,CHI3L1,5,5,5222.181818181818,383.8181818181818,11
9799,5176,385,CHI3L1,8,4,5179.625,386.4375,16
9970,4085,390,CHI3L1,31,41,4100.735524256651,406.8794992175274,639
9993,5209,391,CHI3L1,10,6,5213.916666666667,393.625,24
10037,4005,392,CHI3L1,27,25,4017.16918429003,402.96978851963746,331
10183,5683,396,CHI3L1,5,5,5684.64705882353,398.05882352941177,17
10261,3912,401,CHI3L1,27,28,3925.1870503597124,415.14028776978415,278
10266,4039,401,CHI3L1,9,8,4042.6206896551726,404.2413793103448,29
10382,3940,404,CHI3L1,6,6,3942.133333333333,406.2,15
10729,4138,417,CHI3L1,4,5,4140.0,419.45454545454544,11
10923,3433,422,CHI3L1,24,20,3443.537102473498,431.42049469964667,283
10974,3707,425,CHI3L1,15,18,3713.8654970760235,433.4561403508772,171
10986,4878,425,CHI3L1,9,8,4882.5161290322585,428.64516129032256,31
11039,4866,427,CHI3L1,10,7,4870.621621621622,430.2432432432432,37
11227,3041,434,CHI3L1,27,24,3054.3419811320755,444.8160377358491,424
11299,3899,436,CHI3L1,18,15,3907.542857142857,443.10714285714283,140
11421,5315,440,CHI3L1,26,29,5326.597402597403,454.2311688311688,385
11448,2955,442,CHI3L1,31,17,2967.787878787879,449.75757575757575,297
11490,5404,443,CHI3L1,5,6,5405.916666666667,445.8333333333333,12
11586,3651,448,CHI3L1,34,24,3667.1052631578946,459.720823798627,437
11592,3995,448,CHI3L1,33,29,4011.4850863422294,462.6263736263736,637
11797,5406,457,CHI3L1,6,6,5408.916666666667,459.75,12
11988,2837,468,CHI3L1,11,11,2842.151515151515,472.9848484848485,66
12024,3570,470,CHI3L1,19,18,3578.8471337579617,477.7579617834395,157
12060,3974,473,CHI3L1,25,22,3985.0828402366865,483.41420118343194,338
12076,3695,474,CHI3L1,25,23,3706.1551246537397,485.49861495844874,361
12080,4443,475,CHI3L1,11,12,4448.022727272727,480.77272727272725,44
12103,3114,482,CHI3L1,13,17,3120.211009174312,489.10091743119267,109
12108,3304,485,CHI3L1,8,9,3307.242424242424,488.90909090909093,33
12109,4439,484,CHI3L1,6,10,4441.409090909091,488.45454545454544,22
12147,4489,496,CHI3L1,5,6,4490.625,498.25,16
12154,3300,498,CHI3L1,33,34,3316.2082191780823,515.3643835616439,730
12157,4431,498,CHI3L1,7,3,4434.153846153846,498.84615384615387,13
12167,3254,501,CHI3L1,9,10,3257.2127659574467,505.21276595744683,47
12171,3394,501,CHI3L1,24,21,3405.1191222570533,511.0626959247649,319
12202,2822,505,CHI3L1,4,4,2823.8,506.3,10
12228,2660,507,CHI3L1,5,8,2662.090909090909,510.54545454545456,22
12726,2491,531,CHI3L1,11,10,2495.446808510638,536.3617021276596,47
12741,3633,530,CHI3L1,20,17,3642.7846153846153,537.8,195
12776,2641,532,CHI3L1,24,17,2651.744318181818,540.0340909090909,176
12777,2834,533,CHI3L1,29,27,2847.2103250478012,545.8757170172084,523
12834,3219,535,CHI3L1,34,34,3235.2305555555554,551.2319444444445,720
12920,3053,538,CHI3L1,30,30,3066.9857142857145,553.7357142857143,560
12972,3673,540,CHI3L1,5,6,3674.8,542.2,10
13048,1135,545,CHI3L1,20,23,1143.7488151658767,557.1232227488151,211
13586,4529,566,CHI3L1,4,4,4530.8,567.2,10
13632,2726,568,CHI3L1,17,16,2733.8554913294797,575.635838150289,173
13638,3421,568,CHI3L1,4,4,3422.2727272727275,569.8181818181819,11
13729,1123,572,CHI3L1,27,30,1135.8643067846608,586.023598820059,339
13795,4333,575,CHI3L1,9,8,4336.96875,578.3125,32
13895,2629,579,CHI3L1,25,25,2641.28,589.6571428571428,350
13897,2939,579,CHI3L1,7,9,2942.5365853658536,582.6829268292682,41
13989,2246,582,CHI3L1,19,15,2254.8991596638657,588.1512605042017,119
14079,4504,585,CHI3L1,14,15,4510.060869565217,592.1652173913044,115
14130,2449,586,CHI3L1,25,25,2462.833759590793,598.4015345268542,391
14365,2869,592,CHI3L1,20,23,2877.0942028985505,603.2282608695652,276
14511,2949,596,CHI3L1,41,44,2971.748447204969,616.4213250517598,966
14802,4714,604,CHI3L1,15,18,4721.133802816901,613.0281690140845,142
14821,5810,604,CHI3L1,4,5,5811.727272727273,606.0,11
14951,3703,610,CHI3L1,8,5,3705.809523809524,611.7619047619048,21
14960,4361,610,CHI3L1,37,31,4383.082733812949,623.9496402877697,556
15037,4898,613,CHI3L1,14,11,4904.35,617.15,80
15074,3198,615,CHI3L1,4,6,3199.4285714285716,617.2142857142857,14
15119,2755,616,CHI3L1,13,14,2761.3125,622.2767857142857,112
15123,3058,617,CHI3L1,23,22,3068.373287671233,627.6472602739726,292
15169,2464,619,CHI3L1,6,5,2466.1,621.4,10
15228,1845,620,CHI3L1,10,14,1848.204081632653,627.8163265306123,49
15232,2446,620,CHI3L1,31,31,2460.5414258188825,634.7745664739884,519
15449,3203,629,CHI3L1,22,17,3214.3333333333335,636.2916666666666,216
15528,4945,631,CHI3L1,10,9,4949.029411764706,635.1470588235294,34
15686,1429,638,CHI3L1,5,5,1431.0,640.0714285714286,14
15817,2204,644,CHI3L1,11,12,2208.1728395061727,649.8148148148148,81
15868,1109,647,CHI3L1,9,9,1112.625,650.4375,48
15884,3149,647,CHI3L1,8,7,3152.3333333333335,649.952380952381,21
15978,2639,650,CHI3L1,7,8,2641.689655172414,653.2758620689655,29
15982,3154,651,CHI3L1,19,21,3164.175,661.15,200
16080,2357,655,CHI3L1,15,9,2364.344262295082,659.4918032786885,61
16085,2781,654,CHI3L1,22,17,2791.628205128205,660.9316239316239,234
16131,2202,656,CHI3L1,7,7,2205.157894736842,659.1052631578947,19
16186,2290,659,CHI3L1,24,29,2301.6073170731706,673.1951219512196,410
16385,3335,666,CHI3L1,16,16,3342.768115942029,673.1159420289855,138
16434,2944,669,CHI3L1,5,5,2945.9285714285716,670.9285714285714,14
16474,2042,670,CHI3L1,23,20,2053.0522088353414,680.3734939759037,249
16507,4852,670,CHI3L1,5,6,4854.470588235294,673.0588235294117,17
16610,5435,675,CHI3L1,4,5,5436.285714285715,677.2142857142857,14
16647,4864,676,CHI3L1,7,6,4867.086956521739,678.2173913043479,23
16721,2831,681,CHI3L1,25,27,2843.116704805492,694.6864988558352,437
16856,4432,686,CHI3L1,4,7,4433.214285714285,689.1428571428571,14
16895,2969,688,CHI3L1,5,6,2971.5,690.4166666666666,12
16898,2977,689,CHI3L1,23,23,2986.191729323308,699.9473684210526,266
16968,4208,690,CHI3L1,9,18,4212.493506493506,697.8571428571429,77
17044,2638,695,CHI3L1,29,27,2651.5239130434784,708.9673913043479,460
17046,2802,694,CHI3L1,16,11,2809.054054054054,699.2972972972973,74
17338,3899,707,CHI3L1,8,8,3901.782608695652,709.695652173913,23
17474,2811,712,CHI3L1,19,22,2819.396153846154,722.5769230769231,260
17653,3136,720,CHI3L1,19,17,3145.0235294117647,728.8823529411765,170
17702,3772,722,CHI3L1,8,13,3775.7954545454545,727.7954545454545,44
17804,4631,727,CHI3L1,7,10,4634.62962962963,732.2962962962963,27
17871,2195,731,CHI3L1,20,20,2204.5745614035086,740.9780701754386,228
17914,2515,732,CHI3L1,22,21,2525.2099644128116,742.7758007117437,281
17995,2170,737,CHI3L1,24,25,2181.598853868195,749.0945558739255,349
18038,2254,739,CHI3L1,7,8,2257.1481481481483,743.1481481481482,27
18068,2028,740,CHI3L1,6,3,2030.0,741.0833333333334,12
18070,2222,741,CHI3L1,11,8,2226.9347826086955,744.6086956521739,46
18088,4250,740,CHI3L1,8,6,4253.25,742.15,20
18114,1562,743,CHI3L1,11,9,1566.450980392157,747.0588235294117,51
18178,2976,745,CHI3L1,12,9,2981.0,748.4814814814815,54
18225,2730,746,CHI3L1,6,8,2732.608695652174,749.695652173913,23
18349,4298,751,CHI3L1,4,5,4300.0,752.7272727272727,11
18412,3015,753,CHI3L1,14,10,3021.4358974358975,757.7820512820513,78
18626,2074,762,CHI3L1,26,23,2087.349253731343,773.2537313432836,335
18681,2959,765,CHI3L1,18,23,2967.9508196721313,773.7704918032787,183
18758,1610,768,CHI3L1,16,16,1616.9246575342465,776.3082191780821,146
18763,2805,769,CHI3L1,5,4,2807.214285714286,770.3571428571429,14
18764,2879,769,CHI3L1,9,10,2883.4791666666665,773.8541666666666,48
18902,2568,775,CHI3L1,7,7,2570.4615384615386,778.1538461538462,26
18944,1404,777,CHI3L1,8,8,1408.5,780.15625,32
18949,2432,776,CHI3L1,16,17,2439.608108108108,783.581081081081,148
18965,4438,777,CHI3L1,4,7,4439.076923076923,780.3846153846154,13
19091,1976,782,CHI3L1,42,27,1996.5531609195402,794.8290229885057,696
19203,2623,786,CHI3L1,35,45,2639.6716417910447,811.842039800995,804
19401,3770,795,CHI3L1,18,16,3777.3537414965986,802.3061224489796,147
19414,4512,794,CHI3L1,5,6,4514.5,796.5,10
19527,4893,798,CHI3L1,9,6,4897.347826086957,800.2608695652174,23
19573,4068,800,CHI3L1,9,8,4071.96875,804.15625,32
19607,2206,802,CHI3L1,19,17,2215.0346534653463,809.9306930693069,202
19609,2422,802,CHI3L1,5,8,2423.8333333333335,805.4444444444445,18
19610,2423,803,CHI3L1,16,16,2430.6666666666665,811.4108527131783,129
19715,1493,806,CHI3L1,30,25,1506.7261663286004,818.6267748478701,493
19920,5024,812,CHI3L1,6,9,5026.583333333333,816.75,24
20042,2427,818,CHI3L1,22,25,2437.99375,829.678125,320
20084,2353,821,CHI3L1,23,16,2362.905472636816,829.2835820895523,201
20089,3072,821,CHI3L1,30,35,3086.668091168091,838.4188034188035,702
20148,3607,822,CHI3L1,5,4,3608.8823529411766,823.7058823529412,17
20235,1232,826,CHI3L1,17,16,1239.438596491228,833.140350877193,114
20237,1536,826,CHI3L1,11,12,1540.7702702702702,831.6891891891892,74
20242,2175,826,CHI3L1,5,5,2176.9,827.5,10
20301,3179,828,CHI3L1,4,5,3180.6428571428573,830.0714285714286,14
20336,1305,830,CHI3L1,9,11,1308.9782608695652,836.2173913043479,46
20339,1712,830,CHI3L1,6,4,1714.5,831.4,10
20467,4482,835,CHI3L1,5,8,4484.294117647059,838.6470588235294,17
20531,2145,839,CHI3L1,21,20,2154.5238095238096,848.1818181818181,231
20568,2239,840,CHI3L1,19,17,2247.7643979057593,848.151832460733,191
20574,2574,841,CHI3L1,12,5,2579.5714285714284,843.047619047619,21
20604,1360,842,CHI3L1,23,32,1371.0022222222221,858.7022222222222,450
20607,1634,843,CHI3L1,20,16,1642.5977011494253,850.8850574712644,174
20611,1984,842,CHI3L1,9,14,1988.1025641025642,849.1410256410256,78
20623,3662,842,CHI3L1,10,9,3666.309090909091,845.4,55
20657,2968,844,CHI3L1,5,3,2970.0,845.0909090909091,11
20691,1765,847,CHI3L1,18,18,1773.20202020202,855.060606060606,198
20900,2383,857,CHI3L1,17,30,2391.5723076923077,871.5815384615385,325
20931,1908,859,CHI3L1,7,8,1910.7391304347825,862.5217391304348,23
21009,2948,863,CHI3L1,11,11,2952.6507936507937,867.7460317460317,63
21021,6017,862,CHI3L1,11,9,6021.245614035088,866.561403508772,57
21041,4782,864,CHI3L1,7,7,4784.875,867.375,24
21199,2493,875,CHI3L1,5,4,2495.0,876.1,10
21241,3124,877,CHI3L1,13,9,3129.8039215686276,880.5882352941177,51
21273,2040,879,CHI3L1,38,31,2059.4966887417218,894.6556291390729,755
21280,2818,879,CHI3L1,6,9,2820.8,882.32,25
21355,1269,882,CHI3L1,27,19,1282.525179856115,891.1079136690647,278
21567,1089,894,CHI3L1,5,5,1091.0714285714287,896.0,14
21572,2727,894,CHI3L1,13,13,2733.237623762376,899.8316831683169,101
21599,1426,896,CHI3L1,25,21,1438.428125,905.8875,320
21633,2267,899,CHI3L1,24,14,2281.5963855421687,906.0120481927711,166
21767,2937,907,CHI3L1,5,6,2939.0,909.6666666666666,15
21794,4340,908,CHI3L1,4,5,4341.285714285715,909.7857142857143,14
21848,2154,913,CHI3L1,13,14,2160.722891566265,919.4096385542168,83
21889,4329,914,CHI3L1,9,15,4332.92,920.1,50
21940,1226,919,CHI3L1,25,22,1237.9934853420195,928.6221498371335,307
21948,4349,919,CHI3L1,11,8,4354.428571428572,923.2448979591836,49
22091,3009,930,CHI3L1,5,4,3011.0833333333335,931.75,12
22105,3130,932,CHI3L1,9,8,3134.5666666666666,936.0,30
22119,2877,935,CHI3L1,5,5,2879.25,936.75,12
22126,2195,937,CHI3L1,13,6,2201.1111111111113,939.25,36
22131,2994,936,CHI3L1,4,7,2995.4615384615386,938.8461538461538,13
22137,1365,939,CHI3L1,9,7,1368.9333333333334,941.6333333333333,30
22138,2229,939,CHI3L1,7,5,2232.266666666667,941.2,15
22143,1639,941,CHI3L1,25,22,1649.6363636363637,951.6127946127946,297
22150,1328,942,CHI3L1,15,14,1335.9318181818182,948.4772727272727,132
22155,1983,945,CHI3L1,22,22,1993.2413793103449,956.4448275862069,290
22158,2231,944,CHI3L1,19,18,2240.1751152073734,952.3732718894009,217
22167,2198,946,CHI3L1,4,4,2199.6,947.5,10
22189,1141,952,CHI3L1,18,12,1148.7699115044247,958.6725663716815,113
22192,1343,953,CHI3L1,13,12,1349.5842696629213,957.9887640449438,89
22218,1398,957,CHI3L1,9,4,1402.5882352941176,957.8823529411765,17
22250,2399,958,CHI3L1,25,22,2409.385,967.825,200
22283,1172,960,CHI3L1,9,6,1176.04,962.44,25
22311,3167,960,CHI3L1,15,8,3174.206896551724,962.6724137931035,58
22400,1297,964,CHI3L1,17,13,1305.1684210526316,970.021052631579,95
22566,758,969,CHI3L1,31,28,772.3260869565217,983.1630434782609,552
22621,2674,969,CHI3L1,7,4,2676.5,970.2857142857143,14
22647,5035,969,CHI3L1,4,6,5036.307692307692,971.4615384615385,13
22778,660,973,CHI3L1,5,6,661.7,976.1,10
22960,2673,974,CHI3L1,6,8,2675.875,977.8125,16
