Cellid,x,y,gene,W,H,cX,cY,Aera
3735,2212,1388,CRTAC1,9,6,2216.222222222222,1390.2777777777778,18
3745,418,1394,CRTAC1,6,4,420.0,1395.6923076923076,13
3769,1319,1413,CRTAC1,11,6,1323.857142857143,1416.1142857142856,35
3795,2920,1425,CRTAC1,13,17,2925.5664335664337,1433.4195804195804,143
3796,3491,1425,CRTAC1,7,6,3493.6666666666665,1428.0,21
3801,4233,1424,CRTAC1,7,4,4236.0,1425.5333333333333,15
3810,3945,1426,CRTAC1,4,6,3946.5454545454545,1428.5454545454545,11
3817,113,1431,CRTAC1,9,8,117.16,1435.2,25
3830,5498,1433,CRTAC1,8,8,5500.608695652174,1435.8695652173913,23
3832,2484,1435,CRTAC1,8,4,2487.153846153846,1436.2307692307693,13
3834,2521,1435,CRTAC1,5,7,2522.777777777778,1438.0555555555557,18
3844,4228,1437,CRTAC1,5,9,4229.96,1440.52,25
3847,497,1439,CRTAC1,8,7,500.07142857142856,1441.8214285714287,28
3865,269,1442,CRTAC1,10,6,273.5652173913044,1443.9130434782608,23
3875,509,1444,CRTAC1,16,12,515.7325581395348,1448.7325581395348,86
3902,2681,1451,CRTAC1,7,3,2684.3636363636365,1452.1818181818182,11
3906,5110,1451,CRTAC1,5,5,5111.733333333334,1453.4,15
3930,2212,1458,CRTAC1,4,5,2213.2727272727275,1460.1818181818182,11
3935,2183,1460,CRTAC1,15,8,2188.82,1462.96,50
3959,1299,1474,CRTAC1,7,5,1302.5882352941176,1475.6470588235295,17
3960,1309,1475,CRTAC1,7,9,1311.56,1478.88,25
3984,366,1482,CRTAC1,12,12,370.1020408163265,1485.9183673469388,49
3998,5024,1486,CRTAC1,7,3,5026.461538461538,1486.7692307692307,13
4001,1037,1488,CRTAC1,6,7,1039.608695652174,1490.5217391304348,23
4018,5728,1492,CRTAC1,5,9,5730.125,1495.9375,16
4021,2453,1495,CRTAC1,10,6,2458.625,1497.5833333333333,24
4027,2604,1496,CRTAC1,13,12,2609.948275862069,1500.2413793103449,58
4039,4789,1500,CRTAC1,9,7,4793.206896551724,1503.2068965517242,29
4045,5211,1502,CRTAC1,10,8,5215.333333333333,1506.0714285714287,42
4050,2431,1504,CRTAC1,10,5,2436.0,1506.0,21
4068,2453,1508,CRTAC1,9,8,2456.4375,1510.46875,32
4076,48,1510,CRTAC1,5,4,50.083333333333336,1511.25,12
4105,5331,1519,CRTAC1,6,9,5333.428571428572,1523.1142857142856,35
4113,449,1522,CRTAC1,7,5,452.4,1524.2,15
4116,410,1524,CRTAC1,4,4,411.6,1525.7,10
4118,554,1525,CRTAC1,6,5,556.6428571428571,1527.2142857142858,14
4123,5363,1525,CRTAC1,9,6,5367.44,1527.28,25
4127,568,1527,CRTAC1,13,12,573.1428571428571,1531.8428571428572,70
4132,5233,1526,CRTAC1,5,5,5235.466666666666,1527.9333333333334,15
4133,961,1528,CRTAC1,5,4,963.2727272727273,1529.7272727272727,11
4136,2134,1528,CRTAC1,10,14,2138.1186440677966,1535.5762711864406,59
4152,4405,1532,CRTAC1,9,6,4408.969696969697,1534.2424242424242,33
4155,555,1535,CRTAC1,6,4,558.0526315789474,1536.3157894736842,19
4164,4597,1535,CRTAC1,7,2,4599.818181818182,1535.4545454545455,11
4168,1163,1537,CRTAC1,4,5,1164.1818181818182,1539.0,11
4169,1484,1536,CRTAC1,8,6,1486.5625,1539.375,16
4171,2145,1536,CRTAC1,5,5,2146.7,1537.6,10
4177,1168,1538,CRTAC1,5,3,1169.8333333333333,1538.9166666666667,12
4186,2202,1541,CRTAC1,4,7,2203.5833333333335,1543.6666666666667,12
4189,4415,1540,CRTAC1,9,7,4418.333333333333,1542.904761904762,21
4197,2196,1545,CRTAC1,7,5,2198.6470588235293,1547.1764705882354,17
4214,1179,1550,CRTAC1,7,7,1182.409090909091,1553.0,22
4219,2369,1554,CRTAC1,5,5,2371.25,1556.0,12
4234,3061,1561,CRTAC1,8,5,3064.2727272727275,1562.8181818181818,22
4235,3144,1561,CRTAC1,8,3,3147.4615384615386,1561.6153846153845,13
4253,2883,1568,CRTAC1,7,5,2885.5,1570.9285714285713,14
4296,569,1592,CRTAC1,5,6,570.9,1594.6,10
4308,1971,1595,CRTAC1,5,3,1972.8333333333333,1596.1666666666667,12
4355,3901,1617,CRTAC1,5,5,3903.0833333333335,1618.9166666666667,12
4386,4286,1631,CRTAC1,7,5,4289.214285714285,1633.5714285714287,14
4389,4449,1631,CRTAC1,5,3,4451.416666666667,1632.0833333333333,12
4395,4701,1632,CRTAC1,3,6,4702.2,1634.1,10
4441,983,1649,CRTAC1,5,3,984.8,1650.2,10
4442,2544,1648,CRTAC1,5,3,2546.2727272727275,1648.7272727272727,11
4453,373,1653,CRTAC1,8,7,375.96153846153845,1655.8076923076924,26
4475,377,1658,CRTAC1,11,9,381.5405405405405,1661.8108108108108,37
4478,4206,1658,CRTAC1,10,3,4210.315789473684,1659.1052631578948,19
4481,5305,1659,CRTAC1,5,10,5306.827586206897,1663.655172413793,29
4524,4464,1675,CRTAC1,7,2,4467.2,1675.4,10
4542,542,1683,CRTAC1,12,9,546.5,1687.8095238095239,42
4547,5381,1682,CRTAC1,11,7,5386.4857142857145,1685.8285714285714,35
4548,291,1685,CRTAC1,5,3,293.3,1686.2,10
4554,831,1687,CRTAC1,5,6,832.7857142857143,1688.9285714285713,14
4558,5011,1686,CRTAC1,4,5,5012.307692307692,1687.8461538461538,13
4584,1215,1699,CRTAC1,10,8,1218.8666666666666,1702.6888888888889,45
4608,5172,1706,CRTAC1,11,8,5176.977272727273,1710.2045454545455,44
4621,550,1713,CRTAC1,7,3,553.1333333333333,1713.8666666666666,15
4631,5231,1715,CRTAC1,7,4,5234.571428571428,1716.857142857143,14
4660,733,1723,CRTAC1,6,5,736.0588235294117,1724.9411764705883,17
4673,262,1726,CRTAC1,4,6,263.42857142857144,1728.5714285714287,14
4681,729,1728,CRTAC1,4,5,730.6363636363636,1729.909090909091,11
4689,1232,1731,CRTAC1,3,6,1233.1,1733.7,10
4700,1223,1734,CRTAC1,8,6,1227.1666666666667,1736.6333333333334,30
4711,3162,1738,CRTAC1,8,3,3165.2,1739.2,10
4719,2893,1741,CRTAC1,6,4,2895.5833333333335,1742.9166666666667,12
4741,1221,1748,CRTAC1,11,9,1226.2037037037037,1752.111111111111,54
4757,2889,1752,CRTAC1,6,6,2891.5714285714284,1754.0,14
4770,2855,1756,CRTAC1,12,11,2860.46,1760.6,50
4821,960,1774,CRTAC1,6,4,962.5,1775.7,10
4829,3509,1777,CRTAC1,6,4,3511.75,1778.6666666666667,12
4832,2681,1779,CRTAC1,6,5,2683.3333333333335,1780.8333333333333,12
4859,1281,1791,CRTAC1,5,5,1283.6363636363637,1793.090909090909,11
4868,787,1795,CRTAC1,4,4,788.5,1796.5,10
4880,1289,1805,CRTAC1,7,5,1292.25,1806.9166666666667,12
4920,216,1816,CRTAC1,4,6,217.23076923076923,1818.1538461538462,13
4965,4785,1836,CRTAC1,4,6,4786.5,1838.0833333333333,12
4967,4789,1837,CRTAC1,7,6,4791.9375,1839.3125,16
5031,3387,1876,CRTAC1,7,7,3389.913043478261,1878.608695652174,23
5048,3074,1884,CRTAC1,5,4,3076.1,1885.6,10
5054,3080,1887,CRTAC1,6,8,3082.85,1891.1,20
5082,3075,1900,CRTAC1,6,4,3077.5833333333335,1901.4166666666667,12
5084,3754,1900,CRTAC1,7,3,3757.181818181818,1900.909090909091,11
5090,3742,1904,CRTAC1,6,10,3744.086956521739,1908.0434782608695,23
5092,3756,1904,CRTAC1,5,4,3757.7272727272725,1905.8181818181818,11
5107,2022,1913,CRTAC1,6,4,2024.5833333333333,1914.25,12
5110,4310,1913,CRTAC1,7,5,4313.1578947368425,1914.8947368421052,19
5146,889,1927,CRTAC1,4,4,890.25,1928.9166666666667,12
5193,4133,1936,CRTAC1,10,6,4138.2307692307695,1938.6923076923076,26
5225,2796,1950,CRTAC1,7,5,2798.9411764705883,1951.8823529411766,17
5231,3541,1951,CRTAC1,8,5,3544.9032258064517,1953.225806451613,31
5236,4118,1953,CRTAC1,6,4,4120.25,1954.4166666666667,12
5261,1308,1959,CRTAC1,6,5,1310.4615384615386,1961.3076923076924,13
5297,687,1973,CRTAC1,4,6,688.4545454545455,1975.4545454545455,11
