Cellid,x,y,gene,W,H,cX,cY,Aera
2168,3895,2035,ACAN,11,8,3900.116666666667,2038.5833333333333,60
2169,5900,2036,ACAN,13,12,5905.285714285715,2041.4857142857143,105
2170,4058,2039,ACAN,14,19,4064.724358974359,2047.9166666666667,156
2171,4031,2041,ACAN,12,14,4036.5684210526315,2047.5578947368422,95
2172,4078,2041,ACAN,9,11,4081.9529411764706,2046.0941176470587,85
2179,2094,2049,ACAN,12,11,2098.9714285714285,2053.885714285714,70
2180,5201,2048,ACAN,10,10,5205.266666666666,2052.4266666666667,75
2182,4028,2058,ACAN,9,9,4032.140625,2061.875,64
2183,1307,2060,ACAN,10,10,1311.0166666666667,2064.7833333333333,60
2184,2097,2061,ACAN,8,4,2100.6666666666665,2062.6666666666665,12
2185,1299,2063,ACAN,6,6,1301.695652173913,2065.9565217391305,23
2186,2090,2064,ACAN,7,10,2093.3684210526317,2068.1315789473683,38
2188,5401,2064,ACAN,11,9,5405.632352941177,2068.514705882353,68
2189,2349,2067,ACAN,5,10,2351.0967741935483,2071.451612903226,31
2190,1312,2069,ACAN,9,5,1316.076923076923,2071.076923076923,26
2191,5004,2069,ACAN,5,4,5006.307692307692,2070.5384615384614,13
2192,5415,2069,ACAN,7,6,5417.633333333333,2071.1,30
2196,2340,2075,ACAN,9,10,2344.073529411765,2079.8529411764707,68
2198,2756,2077,ACAN,17,30,2764.6072423398327,2091.0529247910863,359
2200,4978,2078,ACAN,7,8,4981.142857142857,2081.4857142857145,35
2201,5503,2081,ACAN,11,9,5508.070175438596,2085.035087719298,57
2202,3115,2084,ACAN,10,10,3119.866666666667,2087.7,60
2205,5175,2091,ACAN,10,9,5179.243243243243,2095.175675675676,74
2206,3375,2092,ACAN,10,13,3379.6,2098.5444444444443,90
2209,4109,2094,ACAN,10,13,4113.850746268657,2100.5522388059703,67
2210,4553,2097,ACAN,10,8,4557.207547169812,2100.5849056603774,53
2213,3290,2102,ACAN,12,10,3295.5052631578947,2106.1263157894737,95
2216,1762,2104,ACAN,11,12,1766.90099009901,2109.5148514851485,101
2217,3924,2105,ACAN,12,12,3929.3733333333334,2110.5733333333333,75
2218,4710,2105,ACAN,5,7,4712.346153846154,2108.0,26
2219,4830,2107,ACAN,10,10,4834.460526315789,2111.1315789473683,76
2220,3915,2108,ACAN,10,15,3918.9158878504672,2115.2616822429904,107
2221,4114,2109,ACAN,8,8,4118.205882352941,2112.0882352941176,34
2222,5179,2109,ACAN,7,9,5181.878048780488,2113.390243902439,41
2224,4749,2111,ACAN,21,20,4759.28125,2120.409375,320
2227,2110,2115,ACAN,12,7,2115.3333333333335,2118.0701754385964,57
2228,2993,2114,ACAN,15,25,2999.615062761506,2126.4811715481173,239
2229,3012,2114,ACAN,6,9,3014.4285714285716,2118.1785714285716,28
2234,3349,2121,ACAN,11,13,3354.40350877193,2127.2368421052633,114
