Cellid,x,y,gene,W,H,cX,cY,Aera
2686,3509,1739,STC2,13,22,3515.5123456790125,1751.0740740740741,162
2692,2977,1740,STC2,10,10,2980.8684210526317,1743.8157894736842,38
2700,3673,1742,STC2,5,7,3675.3333333333335,1745.1666666666667,12
2706,1224,1747,STC2,4,6,1225.8,1749.0,10
2710,3139,1746,STC2,8,8,3143.035714285714,1749.2142857142858,28
2718,635,1750,STC2,4,5,636.4545454545455,1752.1818181818182,11
2738,3579,1761,STC2,5,6,3580.9333333333334,1763.2,15
2742,957,1763,STC2,8,6,961.2222222222222,1765.6666666666667,18
2747,3574,1762,STC2,5,5,3576.090909090909,1764.4545454545455,11
2753,3506,1767,STC2,10,11,3510.983870967742,1772.9193548387098,62
2767,2677,1773,STC2,9,9,2681.0444444444443,1777.2222222222222,45
2778,3812,1778,STC2,6,5,3814.6428571428573,1780.0714285714287,14
2792,4266,1783,STC2,5,7,4267.928571428572,1786.4285714285713,14
2801,2233,1788,STC2,5,6,2234.2727272727275,1789.909090909091,11
2805,19,1793,STC2,4,7,20.176470588235293,1795.4705882352941,17
2807,793,1793,STC2,6,7,795.75,1796.3125,16
2814,351,1795,STC2,6,7,353.35,1798.15,20
2817,4263,1795,STC2,4,7,4264.272727272727,1797.909090909091,11
2818,1284,1797,STC2,13,13,1290.4625,1802.875,80
2827,1501,1800,STC2,9,12,1504.967741935484,1805.9354838709678,62
2840,800,1804,STC2,10,10,804.6470588235294,1808.8529411764705,68
2843,1894,1804,STC2,6,9,1896.2571428571428,1807.5714285714287,35
2854,2425,1807,STC2,6,6,2427.6666666666665,1809.2083333333333,24
2859,362,1808,STC2,7,7,365.4166666666667,1810.4166666666667,24
2860,370,1808,STC2,5,4,371.8181818181818,1810.0,11
2863,1709,1809,STC2,7,6,1711.857142857143,1811.6785714285713,28
2864,2043,1809,STC2,7,6,2046.6153846153845,1811.3846153846155,26
2870,3026,1808,STC2,13,12,3031.456790123457,1814.283950617284,81
2874,355,1811,STC2,6,7,357.1666666666667,1814.0555555555557,18
2875,1454,1811,STC2,12,13,1460.0731707317073,1816.6341463414635,82
2883,216,1813,STC2,7,17,218.75806451612902,1821.4032258064517,62
2885,680,1812,STC2,12,10,685.6271186440678,1816.915254237288,59
2895,1308,1815,STC2,5,5,1310.0,1817.5263157894738,19
2915,4774,1818,STC2,6,4,4776.538461538462,1819.8461538461538,13
2922,5584,1821,STC2,7,9,5587.35,1824.85,40
2947,1491,1835,STC2,7,10,1494.1052631578948,1838.7368421052631,38
2950,2402,1835,STC2,5,5,2404.0,1837.0,21
2952,4786,1834,STC2,9,10,4790.170212765957,1837.9787234042553,47
2953,313,1836,STC2,7,9,315.90909090909093,1839.090909090909,33
2959,584,1838,STC2,7,6,586.5714285714286,1839.6666666666667,21
2963,3100,1838,STC2,4,8,3101.1666666666665,1841.2777777777778,18
2966,3668,1839,STC2,9,8,3671.448275862069,1842.7586206896551,29
2982,2408,1847,STC2,4,5,2409.0,1849.5,12
2988,121,1850,STC2,10,10,126.52542372881356,1854.6610169491526,59
2994,1305,1852,STC2,6,9,1307.1875,1855.34375,32
3001,982,1856,STC2,8,7,985.5,1859.0,38
3002,992,1857,STC2,4,5,993.6,1858.8,10
3003,1256,1857,STC2,5,9,1258.2380952380952,1860.4285714285713,21
3004,1458,1857,STC2,7,9,1461.08,1860.64,25
3011,2905,1858,STC2,10,11,2909.8253968253966,1861.936507936508,63
3023,1454,1865,STC2,9,9,1458.1860465116279,1868.5813953488373,43
3028,2915,1871,STC2,12,14,2920.7872340425533,1878.1063829787233,94
3030,3382,1871,STC2,10,10,3386.6491228070176,1874.982456140351,57
3033,1685,1872,STC2,6,5,1687.0,1873.6470588235295,17
3035,2161,1874,STC2,6,5,2163.7391304347825,1876.2173913043478,23
3036,2546,1875,STC2,5,5,2548.1,1877.05,20
3037,3066,1875,STC2,10,15,3070.0597014925374,1882.910447761194,67
3042,2438,1878,STC2,4,5,2439.818181818182,1880.0,11
3051,3080,1883,STC2,3,7,3080.923076923077,1886.0,13
3068,1158,1892,STC2,7,7,1161.15,1895.05,40
3069,3067,1893,STC2,11,10,3071.927272727273,1897.6727272727273,55
3071,5726,1892,STC2,12,15,5731.438095238095,1900.7333333333333,105
3090,962,1903,STC2,5,5,963.9411764705883,1905.1764705882354,17
3091,1899,1902,STC2,10,10,1903.4193548387098,1906.1774193548388,62
3094,2850,1903,STC2,15,16,2856.339393939394,1910.878787878788,165
3096,3750,1902,STC2,7,8,3753.035714285714,1905.9642857142858,28
3097,4305,1902,STC2,19,17,4314.137440758293,1910.8909952606634,211
3099,2429,1904,STC2,9,5,2432.625,1906.3333333333333,24
3104,1841,1909,STC2,11,14,1845.4505494505495,1916.4065934065934,91
3113,4386,1908,STC2,8,8,4389.7441860465115,1911.3255813953488,43
3116,2007,1911,STC2,9,15,2010.860465116279,1919.2093023255813,86
3117,2015,1910,STC2,10,11,2019.9180327868853,1914.4918032786886,61
3121,5728,1911,STC2,10,9,5732.773584905661,1914.9433962264152,53
3122,887,1913,STC2,6,7,888.9545454545455,1915.590909090909,22
3130,5609,1915,STC2,10,10,5613.173076923077,1919.7884615384614,52
3138,4121,1918,STC2,9,6,4124.266666666666,1920.2333333333333,30
3145,887,1922,STC2,6,4,889.0588235294117,1923.8823529411766,17
3146,1019,1923,STC2,8,9,1022.7291666666666,1927.2291666666667,48
3148,2020,1922,STC2,7,10,2022.5151515151515,1927.2727272727273,33
3158,3036,1927,STC2,8,12,3039.6388888888887,1931.7222222222222,36
3160,4117,1926,STC2,7,8,4119.685714285714,1928.8857142857144,35
3162,5560,1926,STC2,4,5,5561.727272727273,1928.090909090909,11
3165,282,1929,STC2,7,6,285.8695652173913,1931.608695652174,23
3180,1991,1932,STC2,7,7,1994.0,1934.7096774193549,31
3182,3042,1933,STC2,10,8,3046.3513513513512,1936.4864864864865,37
3189,2030,1935,STC2,9,9,2034.1,1939.375,40
3191,3148,1934,STC2,6,6,3150.681818181818,1936.2272727272727,22
3202,2831,1942,STC2,17,11,2839.1487603305786,1946.9669421487604,121
3216,2004,1947,STC2,4,6,2005.3333333333333,1949.6666666666667,12
3219,3537,1947,STC2,9,11,3540.757575757576,1951.0151515151515,66
3221,353,1948,STC2,9,8,357.3783783783784,1951.6216216216217,37
3227,2793,1948,STC2,9,9,2796.7567567567567,1951.5945945945946,37
3228,4117,1948,STC2,6,6,4119.222222222223,1950.0,18
3233,3021,1951,STC2,11,10,3026.48,1955.56,75
3235,3124,1950,STC2,7,8,3127.1612903225805,1953.5483870967741,31
3239,2401,1955,STC2,5,4,2402.5625,1956.5625,16
3251,3136,1961,STC2,9,8,3140.243902439024,1964.5121951219512,41
3259,3017,1967,STC2,9,9,3020.7115384615386,1971.4423076923076,52
3268,683,1970,STC2,10,10,687.972972972973,1974.337837837838,74
3273,5292,1971,STC2,10,9,5296.5,1974.6724137931035,58
3282,3009,1975,STC2,7,8,3010.695652173913,1977.8260869565217,23
3290,3928,1977,STC2,7,9,3930.542857142857,1981.7142857142858,35
3291,4200,1976,STC2,7,6,4203.125,1978.46875,32
3292,4824,1976,STC2,11,11,4828.4,1981.9571428571428,70
3295,5120,1977,STC2,7,5,5123.454545454545,1978.7272727272727,22
