Cellid,x,y,gene,W,H,cX,cY,Aera
5076,2366,803,CHI3L2,5,4,2368.2,805.1,10
5095,3610,803,CHI3L2,6,5,3612.785714285714,805.4285714285714,14
5131,3531,804,CHI3L2,14,13,3537.207920792079,809.9306930693069,101
5208,4961,808,CHI3L2,3,6,4961.727272727273,811.0,11
5213,1496,811,CHI3L2,46,28,1519.3404605263158,823.1266447368421,608
5229,2460,811,CHI3L2,6,8,2462.125,813.6875,16
5271,1706,814,CHI3L2,14,18,1712.6764705882354,824.1470588235294,102
5274,2240,815,CHI3L2,13,12,2245.8765432098767,820.074074074074,81
5369,3076,818,CHI3L2,22,30,3087.0875,833.015,400
5370,3588,819,CHI3L2,9,11,3591.6521739130435,823.304347826087,69
5378,2172,821,CHI3L2,12,12,2177.808510638298,826.1914893617021,94
5402,5953,821,CHI3L2,14,18,5959.22,830.0933333333334,150
5403,1229,822,CHI3L2,20,19,1238.8716981132075,830.8075471698113,265
5419,2499,823,CHI3L2,4,5,2500.5,824.5,10
5432,1877,824,CHI3L2,4,5,1878.6923076923076,826.2307692307693,13
5443,2481,825,CHI3L2,5,8,2482.5714285714284,828.1428571428571,14
5446,2507,824,CHI3L2,5,8,2509.3571428571427,828.2142857142857,14
5454,1175,826,CHI3L2,18,17,1183.5343137254902,834.1813725490196,204
5495,2472,828,CHI3L2,8,8,2475.375,832.125,24
5508,5741,829,CHI3L2,10,3,5745.642857142857,830.3571428571429,14
5514,1304,830,CHI3L2,9,8,1308.225,833.6,40
5518,2135,830,CHI3L2,32,28,2150.938202247191,843.4513108614232,534
5536,2499,831,CHI3L2,7,4,2501.5454545454545,832.7272727272727,11
5556,1566,832,CHI3L2,10,11,1570.390625,836.6875,64
5570,2573,833,CHI3L2,31,23,2590.2097701149423,844.2155172413793,348
5603,3891,835,CHI3L2,7,7,3894.242424242424,837.7878787878788,33
5606,4840,835,CHI3L2,9,10,4843.928571428572,839.0535714285714,56
