Cellid,x,y,gene,W,H,cX,cY,Aera
3199,4906,1285,MAX,17,22,4912.524017467249,1295.2663755458516,229
3200,1057,1287,MAX,1,1,1057.0,1287.0,1
3201,1059,1286,MAX,2,2,1059.5,1286.5,2
3202,3303,1287,MAX,1,1,3303.0,1287.0,1
3203,4038,1287,MAX,1,1,4038.0,1287.0,1
3204,4832,1286,MAX,1,1,4832.0,1286.0,1
3205,5009,1287,MAX,5,3,5011.2,1288.0,10
3206,1058,1289,MAX,1,1,1058.0,1289.0,1
3207,1371,1288,MAX,1,1,1371.0,1288.0,1
3208,1933,1288,MAX,1,1,1933.0,1288.0,1
3209,3296,1288,MAX,10,9,3300.4285714285716,1292.265306122449,49
3210,3381,1288,MAX,1,1,3381.0,1288.0,1
3211,3383,1288,MAX,1,1,3383.0,1288.0,1
3212,3865,1289,MAX,1,1,3865.0,1289.0,1
3213,4038,1289,MAX,2,2,4038.3333333333335,1289.3333333333333,3
3214,4833,1288,MAX,1,1,4833.0,1288.0,1
3215,4921,1288,MAX,1,1,4921.0,1288.0,1
3216,602,1290,MAX,3,5,603.0,1292.0,13
3217,923,1291,MAX,1,1,923.0,1291.0,1
3218,1149,1291,MAX,13,11,1154.1645569620252,1295.620253164557,79
3219,1226,1291,MAX,2,1,1226.5,1291.0,2
3220,1651,1290,MAX,1,1,1651.0,1290.0,1
3221,1877,1291,MAX,1,1,1877.0,1291.0,1
3222,1934,1291,MAX,1,1,1934.0,1291.0,1
3223,2629,1291,MAX,33,32,2644.869918699187,1306.639566395664,738
3224,2771,1291,MAX,2,2,2771.3333333333335,1291.6666666666667,3
3225,3368,1291,MAX,1,1,3368.0,1291.0,1
3226,4035,1291,MAX,1,1,4035.0,1291.0,1
3227,4835,1290,MAX,1,1,4835.0,1290.0,1
3228,5104,1291,MAX,8,18,5108.413461538462,1299.8846153846155,104
3229,277,1293,MAX,2,2,277.3333333333333,1293.6666666666667,3
3230,1061,1293,MAX,1,1,1061.0,1293.0,1
3231,1883,1292,MAX,1,1,1883.0,1292.0,1
3232,2016,1293,MAX,1,1,2016.0,1293.0,1
3233,2471,1292,MAX,1,1,2471.0,1292.0,1
3234,2825,1293,MAX,1,1,2825.0,1293.0,1
3235,2901,1292,MAX,1,1,2901.0,1292.0,1
3236,3371,1292,MAX,2,2,3371.5,1292.5,2
3237,3376,1292,MAX,1,1,3376.0,1292.0,1
3238,3378,1292,MAX,1,1,3378.0,1292.0,1
3239,3865,1293,MAX,1,1,3865.0,1293.0,1
3240,4038,1293,MAX,1,1,4038.0,1293.0,1
3241,1388,1294,MAX,1,1,1388.0,1294.0,1
3242,1646,1294,MAX,17,20,1653.9846153846154,1304.051282051282,195
3243,1662,1294,MAX,1,1,1662.0,1294.0,1
3244,1813,1295,MAX,1,2,1813.0,1295.5,2
3245,1931,1295,MAX,1,1,1931.0,1295.0,1
3246,1936,1295,MAX,2,2,1936.6666666666667,1295.6666666666667,3
3247,2019,1294,MAX,1,1,2019.0,1294.0,1
3248,3374,1295,MAX,1,1,3374.0,1295.0,1
3249,3379,1295,MAX,2,1,3379.5,1295.0,2
3250,1163,1297,MAX,1,2,1163.0,1297.5,2
3251,1710,1297,MAX,18,17,1718.395238095238,1304.9142857142858,210
3252,3378,1297,MAX,1,1,3378.0,1297.0,1
3253,1161,1298,MAX,1,1,1161.0,1298.0,1
3254,3383,1299,MAX,1,1,3383.0,1299.0,1
3255,3448,1299,MAX,1,1,3448.0,1299.0,1
3256,3868,1298,MAX,1,1,3868.0,1298.0,1
3257,3901,1299,MAX,1,1,3901.0,1299.0,1
3258,4682,1299,MAX,34,31,4698.650815217391,1313.616847826087,736
3259,1161,1300,MAX,1,1,1161.0,1300.0,1
3260,1163,1300,MAX,1,1,1163.0,1300.0,1
3261,1163,1301,MAX,3,2,1164.0,1301.6666666666667,3
3262,3383,1301,MAX,2,3,3383.25,1302.0,4
3263,3892,1300,MAX,1,1,3892.0,1300.0,1
3264,147,1303,MAX,1,1,147.0,1303.0,1
3265,1827,1303,MAX,2,1,1827.5,1303.0,2
3266,2661,1302,MAX,1,1,2661.0,1302.0,1
3267,3887,1302,MAX,1,1,3887.0,1302.0,1
3268,2817,1304,MAX,2,3,2817.5,1304.75,4
3269,3374,1304,MAX,1,1,3374.0,1304.0,1
3270,3754,1305,MAX,18,18,3763.0825242718447,1312.8640776699028,206
3271,4287,1304,MAX,76,48,4330.604997807979,1329.1788689171417,2281
3272,4454,1305,MAX,26,18,4469.905138339921,1313.4624505928855,253
3273,4470,1305,MAX,1,1,4470.0,1305.0,1
3274,4475,1304,MAX,1,1,4475.0,1304.0,1
3275,775,1307,MAX,2,1,775.5,1307.0,2
3276,1938,1307,MAX,2,1,1938.5,1307.0,2
3277,1942,1306,MAX,3,1,1943.0,1306.0,3
3278,2189,1307,MAX,30,28,2204.2135593220337,1320.3745762711865,590
3279,3065,1307,MAX,3,2,3066.2,1307.4,5
3280,4479,1307,MAX,1,1,4479.0,1307.0,1
3281,1133,1309,MAX,1,2,1133.0,1309.5,2
3282,1667,1308,MAX,4,4,1668.0,1309.888888888889,9
3283,1940,1308,MAX,6,6,1942.3333333333333,1310.9333333333334,15
3284,2817,1308,MAX,1,2,2817.0,1308.5,2
3285,4125,1309,MAX,29,28,4139.338461538461,1322.842735042735,585
3286,4457,1308,MAX,1,1,4457.0,1308.0,1
3287,1282,1311,MAX,4,2,1283.4,1311.8,5
3288,1290,1311,MAX,1,1,1290.0,1311.0,1
3289,2265,1310,MAX,1,1,2265.0,1310.0,1
3290,4681,1311,MAX,1,1,4681.0,1311.0,1
3291,5017,1310,MAX,1,1,5017.0,1310.0,1
3292,773,1313,MAX,11,10,777.6545454545454,1316.5272727272727,55
3293,2810,1313,MAX,1,1,2810.0,1313.0,1
3294,2863,1313,MAX,2,4,2863.5,1314.6666666666667,6
3295,3448,1312,MAX,1,2,3448.0,1312.5,2
3296,3497,1312,MAX,1,1,3497.0,1312.0,1
3297,3942,1313,MAX,1,1,3942.0,1313.0,1
3298,5011,1312,MAX,4,3,5012.6,1313.2,5
3299,852,1314,MAX,1,1,852.0,1314.0,1
3300,1133,1315,MAX,1,1,1133.0,1315.0,1
3301,1966,1315,MAX,2,2,1966.3333333333333,1315.6666666666667,3
3302,1965,1315,MAX,9,7,1969.9545454545455,1318.090909090909,22
3303,4481,1315,MAX,1,1,4481.0,1315.0,1
3304,5008,1315,MAX,1,1,5008.0,1315.0,1
3305,483,1316,MAX,1,1,483.0,1316.0,1
3306,858,1316,MAX,1,1,858.0,1316.0,1
3307,862,1317,MAX,1,1,862.0,1317.0,1
3308,864,1316,MAX,1,1,864.0,1316.0,1
3309,1127,1317,MAX,1,1,1127.0,1317.0,1
3310,1276,1317,MAX,1,1,1276.0,1317.0,1
3311,1945,1316,MAX,3,2,1946.0,1316.3333333333333,3
3312,1935,1316,MAX,23,13,1946.4705882352941,1320.9803921568628,51
3313,1961,1316,MAX,2,2,1961.5,1316.5,2
3314,1964,1316,MAX,1,1,1964.0,1316.0,1
3315,2677,1317,MAX,1,2,2677.0,1317.5,2
3316,3942,1316,MAX,2,1,3942.5,1316.0,2
3317,4297,1316,MAX,1,1,4297.0,1316.0,1
3318,5007,1317,MAX,6,5,5009.454545454545,1318.909090909091,11
3319,5014,1316,MAX,2,1,5014.5,1316.0,2
3320,856,1318,MAX,9,7,859.8,1320.825,40
3321,1240,1319,MAX,16,19,1247.5882352941176,1327.1512605042017,119
3322,1761,1318,MAX,1,1,1761.0,1318.0,1
3323,1943,1318,MAX,1,1,1943.0,1318.0,1
3324,1975,1318,MAX,1,1,1975.0,1318.0,1
3325,2860,1318,MAX,1,1,2860.0,1318.0,1
3326,2862,1319,MAX,6,4,2864.9166666666665,1320.9166666666667,12
3327,3494,1318,MAX,1,1,3494.0,1318.0,1
3328,4443,1319,MAX,6,5,4445.076923076923,1320.8461538461538,13
3329,4716,1319,MAX,1,1,4716.0,1319.0,1
3330,5005,1319,MAX,1,1,5005.0,1319.0,1
3331,1633,1321,MAX,8,9,1636.1333333333334,1324.9555555555555,45
3332,1940,1320,MAX,2,2,1940.5,1320.5,2
3333,2860,1320,MAX,1,1,2860.0,1320.0,1
3334,2869,1321,MAX,1,1,2869.0,1321.0,1
3335,3128,1320,MAX,26,25,3140.2033492822966,1331.3971291866028,418
3336,3148,1321,MAX,1,1,3148.0,1321.0,1
3337,3454,1321,MAX,1,1,3454.0,1321.0,1
