Cellid,x,y,gene,W,H,cX,cY,Aera
2049,2770,834,MAX,1,1,2770.0,834.0,1
2050,2773,835,MAX,1,1,2773.0,835.0,1
2051,4796,834,MAX,1,1,4796.0,834.0,1
2052,34,836,MAX,1,1,34.0,836.0,1
2053,368,836,MAX,1,1,368.0,836.0,1
2054,1905,836,MAX,20,21,1914.7919708029196,845.7737226277372,274
2055,2773,837,MAX,15,15,2778.840277777778,844.1458333333334,144
2056,468,839,MAX,1,1,468.0,839.0,1
2057,1015,839,MAX,22,21,1025.7797202797203,849.2272727272727,286
2058,1903,839,MAX,1,1,1903.0,839.0,1
2059,3058,839,MAX,2,2,3058.5,839.5,2
2060,14,841,MAX,1,1,14.0,841.0,1
2061,67,840,MAX,1,1,67.0,840.0,1
2062,1020,840,MAX,1,1,1020.0,840.0,1
2063,1736,841,MAX,2,1,1736.5,841.0,2
2064,1747,840,MAX,3,3,1748.0,841.25,4
2065,1887,841,MAX,1,1,1887.0,841.0,1
2066,1896,840,MAX,1,1,1896.0,840.0,1
2067,3537,840,MAX,1,1,3537.0,840.0,1
2068,4616,840,MAX,3,3,4617.2,840.8,5
2069,4852,841,MAX,1,1,4852.0,841.0,1
2070,24,843,MAX,1,1,24.0,843.0,1
2071,728,843,MAX,1,1,728.0,843.0,1
2072,1003,843,MAX,5,6,1004.9285714285714,844.9285714285714,14
2073,1752,842,MAX,1,1,1752.0,842.0,1
2074,4854,842,MAX,1,1,4854.0,842.0,1
2075,415,845,MAX,1,1,415.0,845.0,1
2076,4861,844,MAX,1,1,4861.0,844.0,1
2077,294,846,MAX,50,24,316.5660964230171,856.9097978227061,643
2078,415,847,MAX,1,1,415.0,847.0,1
2079,3387,846,MAX,1,1,3387.0,846.0,1
2080,411,848,MAX,1,1,411.0,848.0,1
2081,417,849,MAX,1,1,417.0,849.0,1
2082,3372,849,MAX,1,1,3372.0,849.0,1
2083,3374,848,MAX,1,1,3374.0,848.0,1
2084,3359,848,MAX,35,49,3375.3500491642085,871.6873156342183,1017
2085,3933,849,MAX,11,12,3937.547368421053,854.6631578947369,95
2086,418,851,MAX,1,1,418.0,851.0,1
2087,3317,850,MAX,10,12,3321.430107526882,855.5268817204301,93
2088,4871,851,MAX,1,1,4871.0,851.0,1
2089,331,852,MAX,1,1,331.0,852.0,1
2090,421,852,MAX,2,1,421.5,852.0,2
2091,2158,853,MAX,11,9,2163.9302325581393,857.4651162790698,43
2092,2750,852,MAX,2,2,2750.5,852.5,2
2093,3368,853,MAX,1,1,3368.0,853.0,1
2094,4874,853,MAX,2,3,4874.25,853.75,4
2095,341,855,MAX,1,1,341.0,855.0,1
2096,386,855,MAX,11,11,391.05797101449275,859.7101449275362,69
2097,392,854,MAX,1,1,392.0,854.0,1
2098,419,854,MAX,2,1,419.5,854.0,2
2099,1550,855,MAX,1,1,1550.0,855.0,1
2100,2757,854,MAX,5,8,2758.823529411765,857.1764705882352,17
2101,1517,856,MAX,43,55,1536.2563897763578,881.0878594249201,1252
2102,1961,856,MAX,6,5,1963.25,857.625,16
2103,3392,857,MAX,1,1,3392.0,857.0,1
2104,3528,857,MAX,22,19,3538.3056603773584,866.4188679245283,265
2105,1162,859,MAX,2,2,1162.5,859.5,4
2106,3306,858,MAX,2,2,3306.5,858.5,4
2107,384,860,MAX,1,1,384.0,860.0,1
2108,1750,860,MAX,1,1,1750.0,860.0,1
2109,1921,860,MAX,1,1,1921.0,860.0,1
2110,1977,861,MAX,1,1,1977.0,861.0,1
2111,3525,860,MAX,1,1,3525.0,860.0,1
2112,314,863,MAX,1,1,314.0,863.0,1
2113,1534,863,MAX,2,1,1534.5,863.0,2
2114,1638,862,MAX,27,25,1650.8175824175823,874.2791208791209,455
2115,2719,862,MAX,30,20,2732.622807017544,871.0877192982456,342
2116,3167,862,MAX,1,1,3167.0,862.0,1
