Cellid,x,y,gene,W,H,cX,cY,Aera
570,722,562,MAX,2,2,722.5,562.5,2
571,1218,563,MAX,9,7,1221.2142857142858,566.1071428571429,28
572,227,564,MAX,2,1,227.5,564.0,2
573,120,566,MAX,1,1,120.0,566.0,1
574,219,567,MAX,2,3,219.33333333333334,568.0,3
575,224,566,MAX,5,6,226.52631578947367,568.9473684210526,19
576,726,568,MAX,2,1,726.5,568.0,2
577,1109,569,MAX,1,1,1109.0,569.0,1
578,1110,568,MAX,3,7,1111.111111111111,571.1111111111111,9
579,1106,570,MAX,1,1,1106.0,570.0,1
580,1114,571,MAX,2,2,1114.5,571.5,2
581,1222,570,MAX,1,2,1222.0,570.5,2
582,2382,571,MAX,1,1,2382.0,571.0,1
583,1109,575,MAX,1,1,1109.0,575.0,1
584,63,577,MAX,1,1,63.0,577.0,1
585,231,577,MAX,1,1,231.0,577.0,1
586,2454,576,MAX,1,1,2454.0,576.0,1
587,3776,576,MAX,1,1,3776.0,576.0,1
588,22,579,MAX,1,1,22.0,579.0,1
589,2062,579,MAX,3,4,2063.0,580.3333333333334,6
590,2067,578,MAX,4,3,2068.1666666666665,578.6666666666666,6
591,2456,578,MAX,2,2,2456.3333333333335,578.3333333333334,3
592,2952,578,MAX,1,1,2952.0,578.0,1
593,1239,581,MAX,6,5,1241.2307692307693,582.7692307692307,13
594,2060,581,MAX,1,1,2060.0,581.0,1
595,2067,581,MAX,10,10,2072.0666666666666,585.9777777777778,45
596,1245,583,MAX,6,5,1247.6363636363637,585.0,11
597,1260,583,MAX,5,4,1261.909090909091,584.2727272727273,11
598,1268,583,MAX,1,1,1268.0,583.0,1
599,2974,583,MAX,6,6,2976.4666666666667,586.0666666666667,15
600,2064,585,MAX,3,3,2065.0,585.75,4
601,2069,584,MAX,1,1,2069.0,584.0,1
602,1242,586,MAX,1,1,1242.0,586.0,1
603,1269,586,MAX,2,3,1269.3333333333333,587.0,3
604,1945,586,MAX,1,1,1945.0,586.0,1
605,1263,588,MAX,1,2,1263.0,588.5,2
606,2056,588,MAX,2,2,2056.5,588.5,2
607,2972,589,MAX,1,2,2972.0,589.5,2
608,442,590,MAX,16,15,450.15909090909093,597.9090909090909,132
609,2975,591,MAX,1,1,2975.0,591.0,1
610,2977,590,MAX,1,1,2977.0,590.0,1
611,2351,594,MAX,2,4,2351.6,595.6,5
612,2424,595,MAX,1,1,2424.0,595.0,1
613,2426,595,MAX,2,2,2426.5,595.5,2
614,3039,595,MAX,1,1,3039.0,595.0,1
615,1746,597,MAX,1,1,1746.0,597.0,1
616,1753,596,MAX,1,1,1753.0,596.0,1
617,1754,597,MAX,6,9,1756.5666666666666,600.9333333333333,30
618,2058,596,MAX,1,2,2058.0,596.5,2
619,2358,597,MAX,2,2,2358.5,597.5,2
620,2433,599,MAX,1,1,2433.0,599.0,1
621,1746,600,MAX,1,1,1746.0,600.0,1
622,2028,600,MAX,2,2,2028.6666666666667,600.6666666666666,3
623,2031,601,MAX,4,6,2032.5384615384614,603.8461538461538,13
624,2073,601,MAX,3,5,2074.0,602.7272727272727,11
625,2178,600,MAX,3,5,2179.25,601.875,8
626,2422,600,MAX,2,4,2422.75,601.5,4
627,2431,601,MAX,3,5,2431.8571428571427,602.4285714285714,7
628,2790,600,MAX,1,1,2790.0,600.0,1
629,1747,603,MAX,1,1,1747.0,603.0,1
630,2188,603,MAX,4,5,2189.4615384615386,604.5384615384615,13
631,2360,602,MAX,2,2,2360.5,602.5,2
